order_id;product_id;unit_price;quantity;discount
1379;26;31,23;21;0,2
1379;44;19,45;10;0
1379;64;33,25;35;0,2
1379;69;36;24;0,2
1380;11;21;20;0
1381;62;49,3;2;0
1381;72;34,8;10;0
1382;13;6;20;0,15
1382;24;4,5;20;0,15
1382;59;55;25;0
1383;11;21;50;0,1
1383;51;53;10;0,1
1383;54;7,45;7;0,1
1384;17;39;40;0,25
1384;29;123,79;20;0,25
1385;30;25,89;25;0,25
1385;51;53;30;0,25
1385;55;24;60;0,25
1385;62;49,3;5;0,25
1386;19;9,2;24;0,05
1386;25;14;15;0,05
1386;59;55;15;0,05
1387;10;31;36;0
1387;28;45,6;24;0
1387;49;20;4;0,15
1388;34;14;10;0
1388;38;263,5;10;0
1389;2;19;20;0,25
1389;65;21,05;2;0
1389;74;10;15;0,25
1390;40;18,4;1;0
1391;56;38;20;0,15
1391;76;18;50;0,15
1392;52;7;20;0
1393;13;6;7;0
1393;25;14;5;0
1393;70;15;5;0
1394;19;9,2;15;0
1394;23;9;18;0
1394;40;18,4;30;0
1395;31;12,5;16;0,1
1395;72;34,8;40;0,1
1395;77;13;20;0
1396;2;19;12;0,2
1396;46;12;35;0
1397;41;9,65;20;0
1397;43;46;20;0,15
1397;48;12,75;8;0,15
1397;61;28,5;30;0,15
1398;33;2,5;16;0
1399;38;263,5;30;0,05
1399;62;49,3;20;0,05
1400;26;31,23;40;0,15
1400;38;263,5;30;0
1400;40;18,4;60;0,15
1400;62;49,3;25;0,15
1401;32;32;20;0
1401;41;9,65;20;0
1402;43;46;7;0
1402;75;7,75;20;0
1403;56;38;30;0
1404;35;18;20;0
1404;51;53;6;0
1405;62;49,3;3;0
1405;70;15;6;0
1406;11;21;20;0,1
1406;57;19,5;15;0
1406;59;55;40;0,1
1406;77;13;15;0,1
1407;41;9,65;12;0
1407;70;15;9;0
1408;26;31,23;12;0
1408;53;32,8;20;0
1409;31;12,5;35;0
1409;57;19,5;15;0
1410;10;31;15;0
1410;39;18;21;0
1411;20;81;5;0
1411;38;263,5;2;0
1412;2;19;10;0
1412;8;40;20;0
1412;13;6;10;0
1412;60;34;21;0
1413;6;25;6;0
1413;39;18;28;0
1413;60;34;30;0
1413;68;12,5;24;0
1414;19;9,2;2;0
1414;35;18;8;0
1414;38;263,5;8;0
1414;43;46;9;0
1415;13;6;3;0,2
1415;25;14;10;0,2
1415;44;19,45;16;0,2
1415;64;33,25;3;0
1416;7;30;20;0,1
1416;31;12,5;9;0,1
1416;53;32,8;9;0,1
1417;29;123,79;8;0,05
1417;30;25,89;20;0,05
1418;59;55;15;0
1418;77;13;2;0,2
1419;22;21;52;0
1419;35;18;6;0
1419;57;19,5;24;0
1419;60;34;60;0
1419;64;33,25;30;0
1420;13;6;6;0
1420;40;18,4;25;0
1420;47;9,5;40;0,25
1420;76;18;21;0,25
1421;1;18;4;0,25
1421;18;62,5;25;0,25
1421;36;19;50;0,25
1422;58;13,25;30;0,1
1422;72;34,8;15;0,1
1423;25;14;6;0,2
1423;39;18;10;0,2
1424;10;31;16;0
1424;56;38;30;0
1424;59;55;50;0
1424;77;13;15;0
1425;11;21;15;0
1425;43;46;5;0
1425;68;12,5;20;0
1425;70;15;12;0
1426;51;53;4;0,25
1427;22;21;35;0
1428;23;9;70;0,1
1428;35;18;25;0,1
1428;42;14;42;0,1
1428;58;13,25;60;0,1
1428;64;33,25;48;0
1429;4;22;21;0
1429;70;15;30;0
1429;74;10;20;0
1430;1;18;80;0,2
1430;19;9,2;12;0,2
1430;37;26;60;0,2
1430;45;9,5;36;0,2
1430;60;34;45;0,2
1430;71;21,5;55;0,2
1431;5;21,35;30;0
1431;9;97;3;0
1432;3;10;49;0
1432;26;31,23;18;0,15
1433;25;14;20;0,15
1433;33;2,5;4;0,15
1433;70;15;30;0,15
1434;2;19;5;0,05
1434;25;14;10;0,05
1434;57;19,5;10;0,05
1434;59;55;42;0,05
1435;2;19;15;0
1435;17;39;6;0
1435;62;49,3;50;0
1436;18;62,5;10;0
1437;10;31;100;0,15
1437;13;6;65;0,15
1438;16;17,45;50;0
1438;31;12,5;14;0
1438;56;38;24;0
1438;65;21,05;15;0,15
1439;2;19;20;0
1439;42;14;20;0
1440;3;10;30;0
1440;26;31,23;35;0,25
1440;29;123,79;10;0,25
1441;7;30;5;0
1441;27;43,9;10;0
1441;70;15;4;0
1442;24;4,5;40;0,25
1442;54;7,45;35;0,25
1442;64;33,25;30;0,25
1443;51;53;3;0
1443;76;18;20;0
1444;17;39;42;0
1444;18;62,5;20;0
1444;21;10;40;0
1444;33;2,5;35;0
1444;62;49,3;3;0
1445;11;21;25;0
1445;52;7;8;0
1446;1;18;20;0,15
1446;58;13,25;12;0,15
1447;35;18;4;0
1447;67;14;15;0
1448;38;263,5;60;0,05
1448;39;18;80;0,05
1449;2;19;21;0,25
1449;24;4,5;6;0,25
1449;30;25,89;40;0,25
1450;53;32,8;3;0
1451;26;31,23;20;0
1451;35;18;30;0
1451;49;20;42;0,1
1452;1;18;40;0
1452;11;21;10;0
1452;23;9;50;0
1452;68;12,5;20;0
1453;35;18;3;0
1453;51;53;2;0
1454;6;25;50;0,05
1454;16;17,45;12;0,05
1454;17;39;16;0,05
1455;55;24;10;0,05
1455;62;49,3;20;0,05
1455;64;33,25;15;0,05
1455;65;21,05;21;0,05
1456;21;10;20;0
1456;28;45,6;3;0
1457;10;31;10;0
1458;19;9,2;25;0
1458;47;9,5;21;0,1
1458;49;20;15;0
1459;46;12;21;0
1459;64;33,25;20;0
1460;16;17,45;30;0,25
1460;18;62,5;25;0
1461;20;81;20;0,05
1462;40;18,4;12;0
1462;65;21,05;10;0
1462;76;18;10;0
1463;23;9;30;0,2
1463;61;28,5;30;0,2
1463;70;15;50;0,2
1464;73;15;10;0
1465;42;14;25;0
1465;49;20;20;0,15
1465;54;7,45;32;0,15
1466;24;4,5;8;0
1467;21;10;40;0,05
1467;56;38;21;0,05
1467;65;21,05;12;0,05
1468;2;19;20;0
1468;24;4,5;12;0
1468;70;15;30;0
1468;77;13;25;0
1469;10;31;70;0
1469;31;12,5;35;0
1469;77;13;40;0
1470;25;14;5;0
1471;2;19;20;0
1471;68;12,5;18;0
1472;11;21;40;0
1472;38;263,5;40;0
1473;17;39;15;0
1473;34;14;10;0
1473;41;9,65;14;0
1474;30;25,89;15;0,05
1475;59;55;40;0,05
1476;8;40;30;0
1476;24;4,5;10;0
1476;29;123,79;24;0
1476;30;25,89;35;0
1476;36;19;20;0
1477;13;6;28;0,05
1477;69;36;50;0,05
1477;75;7,75;120;0,05
1478;24;4,5;110;0
1478;39;18;45;0
1478;40;18,4;91;0
1478;60;34;100;0
1479;45;9,5;15;0
1479;56;38;16;0
1480;29;123,79;80;0
1480;30;25,89;36;0
1481;13;6;5;0
1482;39;18;8;0,15
1483;70;15;3;0,25
1484;41;9,65;30;0
1484;71;21,5;30;0
1485;55;24;30;0,15
1485;62;49,3;6;0,15
1486;13;6;40;0
1486;65;21,05;21;0
1486;68;12,5;20;0
1487;58;13,25;15;0
1487;62;49,3;35;0
1488;1;18;20;0,05
1489;61;28,5;15;0
1490;75;7,75;14;0
1491;7;30;20;0,05
1491;52;7;14;0,05
1492;7;30;12;0
1492;16;17,45;15;0
1492;41;9,65;5;0
1493;19;9,2;12;0
1493;49;20;10;0
1493;61;28,5;5;0
1494;1;18;10;0
1494;17;39;12;0
1494;67;14;15;0
1495;11;21;40;0,25
1495;29;123,79;60;0,25
1496;4;22;30;0,25
1496;33;2,5;40;0,25
1496;58;13,25;15;0
1497;71;21,5;25;0
1498;17;39;10;0
1498;33;2,5;30;0
1498;54;7,45;10;0
1499;16;17,45;6;0
1499;32;32;6;0
1499;57;19,5;20;0
1500;30;25,89;1;0
1500;60;34;10;0
1501;1;18;60;0,25
1501;60;34;25;0,25
1502;16;17,45;24;0
1502;25;14;24;0
1502;40;18,4;20;0
1503;50;16,25;24;0
1504;35;18;10;0
1504;63;43,9;40;0
1505;17;39;15;0
1505;24;4,5;35;0
1506;42;14;10;0,2
1506;43;46;10;0,2
1506;67;14;24;0,2
1507;10;31;20;0,1
1507;28;45,6;30;0,1
1507;75;7,75;6;0
1508;36;19;25;0,15
1508;52;7;12;0,15
1509;11;21;2;0
1509;13;6;10;0
1509;19;9,2;7;0
1509;72;34,8;10;0
1510;20;81;5;0
1510;52;7;5;0
1510;76;18;20;0
1511;47;9,5;5;0
1511;76;18;5;0
1512;21;10;60;0
1512;75;7,75;49;0
1512;77;13;15;0
1513;21;10;36;0
1513;27;43,9;25;0
1513;55;24;25;0,2
1513;58;13,25;30;0,2
1514;13;6;42;0,15
1514;57;19,5;30;0
1515;16;17,45;30;0,1
1515;62;49,3;14;0,1
1515;72;34,8;16;0
1515;75;7,75;20;0,1
1516;53;32,8;2;0
1516;61;28,5;30;0
1517;6;25;20;0
1518;1;18;21;0
1518;18;62,5;4;0,25
1518;23;9;8;0,25
1519;36;19;30;0,2
1520;28;45,6;8;0
1520;34;14;20;0
1521;13;6;20;0,25
1521;43;46;24;0,25
1521;60;34;49;0,25
1521;71;21,5;35;0,25
1522;2;19;10;0,15
1522;67;14;40;0,15
1523;7;30;8;0
1523;13;6;20;0
1524;31;12,5;44;0,25
1524;62;49,3;30;0,25
1524;68;12,5;80;0,25
1524;72;34,8;50;0
1525;49;20;28;0
1526;13;6;15;0
1526;22;21;21;0
1526;46;12;15;0
1527;11;21;5;0,25
1527;44;19,45;18;0,25
1527;56;38;18;0
1528;13;6;20;0
1528;31;12,5;10;0
1529;10;31;25;0
1529;24;4,5;25;0
1529;77;13;40;0
1530;59;55;4;0
1531;50;16,25;9;0
1531;51;53;40;0
1531;55;24;4;0
1532;6;25;12;0
1532;10;31;30;0
1532;17;39;6;0
1532;62;49,3;60;0
1533;4;22;5;0
1534;33;2,5;15;0,05
1534;41;9,65;6;0,05
1534;75;7,75;50;0,05
1535;6;25;16;0,05
1535;28;45,6;2;0
1536;20;81;50;0,05
1536;31;12,5;50;0,05
1537;16;17,45;28;0,15
1537;31;12,5;25;0,15
1537;45;9,5;30;0
1537;60;34;24;0,15
1538;75;7,75;12;0,2
1539;21;10;12;0
1539;47;9,5;14;0
1539;51;53;8;0
1540;30;25,89;30;0
1540;35;18;40;0
1540;64;33,25;8;0
1541;5;21,35;20;0
1541;7;30;6;0
1541;72;34,8;5;0
1542;75;7,75;20;0,15
1543;24;4,5;10;0,25
1543;41;9,65;24;0
1544;52;7;6;0,05
1544;76;18;60;0
1545;7;30;45;0
1545;13;6;77;0
1545;53;32,8;20;0
1545;69;36;9;0
1545;76;18;44;0
1546;60;34;2;0,15
1547;18;62,5;6;0
1547;38;263,5;5;0
1547;69;36;10;0
1548;51;53;16;0
1549;37;26;8;0
1549;56;38;12;0,15
1549;62;49,3;12;0,15
1550;19;9,2;12;0
1550;49;20;40;0
1551;12;38;30;0
1551;24;4,5;30;0
1551;64;33,25;4;0
1552;46;12;9;0
1553;52;7;40;0,2
1554;29;123,79;14;0
1555;17;39;6;0
1555;33;2,5;7;0
1556;26;31,23;5;0
1556;41;9,65;6;0
1556;75;7,75;10;0
1557;63;43,9;10;0
1558;8;40;16;0
1558;75;7,75;10;0
1559;28;45,6;20;0
1560;39;18;30;0
1560;47;9,5;30;0
1560;51;53;10;0
1560;63;43,9;20;0
1561;8;40;20;0,15
1561;21;10;40;0,15
1561;40;18,4;10;0
1561;44;19,45;6;0,15
1562;7;30;18;0
1562;12;38;20;0
1562;24;4,5;80;0
1562;27;43,9;30;0
1562;31;12,5;24;0
1562;63;43,9;35;0
1563;75;7,75;40;0,2
1564;38;263,5;60;0
1565;7;30;20;0
1565;43;46;9;0
1566;13;6;84;0,15
1566;57;19,5;15;0
1567;16;17,45;55;0
1567;24;4,5;20;0
1567;36;19;40;0
1568;16;17,45;36;0,1
1568;18;62,5;8;0,1
1568;32;32;35;0,1
1569;11;21;30;0
1569;20;81;15;0
1569;76;18;10;0
1569;77;13;15;0
1570;7;30;60;0
1570;43;46;6;0
1570;72;34,8;20;0
1571;7;30;60;0
1571;62;49,3;40;0,1
1572;6;25;40;0
1572;11;21;15;0
1572;41;9,65;4;0
1573;21;10;65;0
1573;34;14;60;0,15
1573;55;24;65;0,15
1573;61;28,5;66;0,15
1574;2;19;50;0,2
1574;70;15;20;0,2
1574;76;18;90;0,2
1575;72;34,8;2;0
1576;29;123,79;50;0,25
1576;41;9,65;35;0,25
1577;59;55;18;0,05
1578;51;53;20;0
1578;60;34;4;0
1579;42;14;40;0
1580;32;32;50;0
1580;46;12;20;0,25
1580;52;7;20;0,25
1581;24;4,5;12;0
1581;61;28,5;7;0
1581;74;10;20;0
1581;75;7,75;30;0
1582;41;9,65;20;0,05
1582;51;53;15;0,05
1582;77;13;21;0,05
1583;4;22;25;0,25
1583;24;4,5;30;0,25
1583;77;13;30;0
1584;7;30;60;0
1584;22;21;25;0
1584;46;12;25;0
1584;55;24;6;0
1585;13;6;56;0
1585;35;18;15;0,15
1585;42;14;24;0,15
1585;55;24;40;0
1586;1;18;4;0
1586;40;18,4;10;0
1586;52;7;10;0
1587;26;31,23;6;0
1587;76;18;6;0
1588;1;18;2;0
1588;59;55;10;0
1589;1;18;8;0
1589;29;123,79;2;0,25
1590;8;40;30;0
1590;29;123,79;10;0
1590;42;14;14;0
1591;28;45,6;70;0,05
1591;34;14;90;0,05
1591;71;21,5;21;0
1592;24;4,5;12;0
1592;36;19;18;0,25
1592;60;34;9;0
1593;7;30;20;0
1593;24;4,5;10;0
1594;58;13,25;40;0,05
1594;71;21,5;20;0
1595;19;9,2;50;0,05
1595;60;34;36;0,05
1595;71;21,5;60;0,05
1596;23;9;10;0
1596;42;14;4;0
1596;45;9,5;20;0
1596;68;12,5;2;0
1597;41;9,65;28;0,1
1598;30;25,89;15;0
1598;77;13;18;0
1599;31;12,5;15;0
1599;36;19;16;0
1600;3;10;25;0
1600;59;55;110;0
1600;70;15;30;0
1601;12;38;20;0
1601;18;62,5;10;0
1601;56;38;5;0
1602;46;12;3;0
1602;49;20;2;0
1603;10;31;24;0,15
1604;2;19;11;0,25
1604;20;81;15;0
1604;26;31,23;63;0
1604;51;53;44;0,25
1604;72;34,8;35;0
1605;19;9,2;35;0
1605;69;36;30;0
1606;7;30;4;0
1606;43;46;30;0
1607;26;31,23;12;0
1607;33;2,5;30;0
1607;65;21,05;21;0
1607;71;21,5;50;0
1608;1;18;10;0,1
1608;13;6;20;0,1
1609;18;62,5;8;0
1609;51;53;10;0
1610;24;4,5;30;0,25
1610;62;49,3;21;0,25
1611;55;24;35;0
1611;59;55;24;0
1612;56;38;20;0
1612;63;43,9;12;0
1613;2;19;100;0,25
1613;5;21,35;70;0
1613;29;123,79;60;0,25
1613;59;55;100;0,25
1614;1;18;45;0
1614;13;6;80;0
1614;24;4,5;21;0
1614;64;33,25;20;0
1614;71;21,5;16;0
1615;36;19;35;0
1615;38;263,5;25;0
1615;59;55;30;0
1616;53;32,8;70;0,1
1616;69;36;36;0,1
1617;21;10;15;0,1
1617;44;19,45;12;0
1617;61;28,5;6;0
1618;1;18;10;0
1618;35;18;60;0
1618;42;14;30;0
1618;54;7,45;10;0
1619;13;6;7;0
1619;59;55;30;0
1620;70;15;4;0
1621;40;18,4;5;0,2
1621;52;7;2;0
1621;71;21,5;30;0
1622;28;45,6;20;0
1622;35;18;24;0
1622;49;20;60;0
1622;57;19,5;28;0
1623;21;10;20;0
1624;2;19;30;0,2
1624;63;43,9;30;0
1625;44;19,45;15;0
1625;61;28,5;4;0
1626;11;21;10;0
1627;62;49,3;12;0
1628;33;2,5;15;0
1628;51;53;24;0
1629;12;38;20;0,05
1629;32;32;15;0,05
1629;35;18;18;0,05
1630;1;18;25;0,25
1630;5;21,35;30;0,25
1631;68;12,5;42;0
1632;2;19;10;0,2
1632;12;38;4;0,2
1633;76;18;50;0,1
1634;24;4,5;10;0,2
1635;43;46;30;0,2
1635;61;28,5;10;0,2
1636;18;62,5;35;0,2
1636;32;32;20;0
1636;64;33,25;25;0,2
1637;33;2,5;10;0
1637;67;14;20;0
1638;24;4,5;15;0
1638;25;14;15;0
1638;51;53;20;0
1638;57;19,5;20;0
1639;7;30;40;0
1639;55;24;35;0
1639;60;34;50;0
1640;70;15;3;0
1641;21;10;3;0
1641;60;34;21;0
1641;61;28,5;4;0
1642;13;6;30;0
1642;17;39;12;0
1642;60;34;35;0
1643;60;34;4;0
1643;77;13;10;0
1644;60;34;15;0
1645;53;32,8;10;0,2
1645;70;15;12;0,2
1646;34;14;30;0
1646;40;18,4;40;0,1
1646;41;9,65;30;0,1
1647;17;39;77;0,1
1647;41;9,65;12;0
1647;53;32,8;25;0,1
1647;55;24;4;0,1
1647;68;12,5;55;0
1648;30;25,89;4;0,25
1648;54;7,45;20;0,25
1649;16;17,45;3;0
1649;19;9,2;42;0
1649;34;14;35;0
1650;41;9,65;9;0
1651;28;45,6;8;0,15
1651;43;46;36;0,15
1651;77;13;28;0,15
1652;39;18;20;0
1653;1;18;40;0,15
1653;2;19;20;0,15
1653;16;17,45;30;0,15
1653;31;12,5;20;0
1654;7;30;15;0,05
1654;13;6;10;0,05
1655;2;19;8;0
1655;41;9,65;40;0
1655;50;16,25;22;0
1655;64;33,25;130;0
1656;11;21;10;0
1656;24;4,5;20;0
1657;16;17,45;14;0,05
1658;2;19;10;0,15
1658;46;12;30;0,15
1658;76;18;2;0,15
1659;6;25;20;0,25
1659;14;23,25;20;0,25
1659;19;9,2;10;0,25
1660;2;19;24;0,2
1660;3;10;4;0
1660;4;22;1;0
1660;6;25;1;0,02
1660;7;30;1;0,05
1660;8;40;2;0,1
1660;10;31;1;0
1660;12;38;2;0,05
1660;13;6;4;0
1660;14;23,25;1;0,03
1660;16;17,45;2;0,03
1660;20;81;1;0,04
1660;23;9;2;0
1660;32;32;1;0
1660;39;18;2;0,05
1660;41;9,65;3;0
1660;46;12;3;0,02
1660;52;7;2;0
1660;55;24;2;0
1660;60;34;2;0,06
1660;64;33,25;2;0,03
1660;66;17;1;0
1660;73;15;2;0,01
1660;75;7,75;4;0
1660;77;13;2;0
